Food_ID,Food_Name,Category,Serving_Size_g,Calories,Protein_g,Carbohydrates_g,Fat_g,Fiber_g,Sugar_g,Sodium_mg,Meal_Type,Diet_Type
5465,Oats,Carbohydrate,127,636,56.1,72.4,36.4,14.6,5.1,1004,Lunch,Maintenance
5466,Broccoli,Vegetable,359,225,37.2,12.0,36.7,3.3,12.7,1124,Snack,Maintenance
5467,Banana,Fruit,315,334,49.2,85.6,30.7,7.1,24.0,1028,Dinner,Muscle Gain
5468,Oats,Carbohydrate,317,652,56.0,34.6,27.6,16.5,49.0,745,Dinner,Maintenance
5469,Avocado,Healthy Fat,249,664,21.2,74.8,1.2,14.6,16.0,819,Lunch,Weight Loss
5470,Broccoli,Vegetable,163,280,46.7,37.2,0.4,16.5,40.6,373,Lunch,Weight Loss
5471,Milk,Dairy,64,63,12.3,2.3,32.2,1.3,14.6,367,Snack,Muscle Gain
5472,Orange,Fruit,461,798,57.3,47.1,8.8,2.6,22.8,675,Dinner,Weight Loss
5473,Apple,Fruit,57,113,48.5,79.7,2.0,2.4,36.7,524,Snack,Weight Loss
5474,Oats,Carbohydrate,193,248,9.9,86.9,38.7,16.6,31.9,404,Breakfast,Weight Loss
5475,Chicken Breast,Protein,199,307,3.9,7.9,30.4,6.4,31.8,1059,Breakfast,Maintenance
5476,Banana,Fruit,426,114,45.0,56.8,11.3,3.1,13.8,566,Dinner,Maintenance
5477,Chicken Breast,Protein,206,433,32.0,39.3,9.1,10.9,8.6,218,Snack,Weight Loss
5478,Peanut Butter,Healthy Fat,439,207,24.4,66.6,5.7,16.8,21.2,239,Snack,Maintenance
5479,Chicken Breast,Protein,213,532,14.9,29.0,32.6,15.3,14.6,825,Dinner,Muscle Gain
5480,Avocado,Healthy Fat,54,293,38.7,72.6,33.1,16.4,25.4,1003,Breakfast,Weight Loss
5481,Olive Oil,Healthy Fat,348,643,53.1,15.1,22.2,17.5,28.1,385,Breakfast,Muscle Gain
5482,Carrot,Vegetable,487,408,26.5,37.3,30.6,6.3,39.0,200,Breakfast,Weight Loss
5483,Cheese,Dairy,311,239,5.7,48.8,27.0,4.3,33.3,1123,Snack,Weight Loss
5484,Egg,Protein,206,66,25.4,79.7,18.1,0.1,10.0,476,Breakfast,Maintenance
5485,Peanut Butter,Healthy Fat,193,260,44.6,33.2,19.5,2.8,30.6,1108,Lunch,Weight Loss
5486,Milk,Dairy,108,270,5.7,4.5,18.3,15.6,23.3,879,Breakfast,Maintenance
5487,Banana,Fruit,370,673,7.3,54.1,39.9,10.9,48.1,476,Dinner,Maintenance
5488,Milk,Dairy,437,605,42.0,20.9,16.3,18.9,42.8,1197,Dinner,Muscle Gain
5489,Broccoli,Vegetable,96,102,12.4,4.6,26.0,18.1,28.2,263,Dinner,Maintenance
5490,Salmon,Protein,188,661,47.1,46.9,29.8,17.0,6.2,747,Lunch,Maintenance
5491,Greek Yogurt,Protein,95,373,59.4,35.4,32.5,14.9,18.4,1089,Lunch,Muscle Gain
5492,Banana,Fruit,385,462,47.6,17.1,11.4,2.1,30.9,488,Snack,Weight Loss
5493,Olive Oil,Healthy Fat,43,377,42.3,80.7,5.7,8.7,15.8,190,Dinner,Muscle Gain
5494,Sweet Potato,Carbohydrate,368,747,29.2,1.3,30.8,13.7,21.0,1106,Lunch,Weight Loss
5495,Broccoli,Vegetable,480,634,56.6,7.3,36.5,8.2,38.8,881,Snack,Maintenance
5496,Carrot,Vegetable,339,105,48.8,8.5,11.5,8.3,40.2,143,Dinner,Weight Loss
5497,Peanut Butter,Healthy Fat,184,739,1.7,18.8,17.9,1.1,22.0,968,Dinner,Weight Loss
5498,Sweet Potato,Carbohydrate,110,526,11.9,22.6,26.1,15.9,35.3,455,Breakfast,Maintenance
5499,Salmon,Protein,208,424,5.3,88.0,8.1,10.1,49.5,271,Lunch,Maintenance
5500,Tuna,Protein,366,138,27.4,99.1,16.0,2.4,9.6,267,Lunch,Weight Loss
5501,Salmon,Protein,342,453,3.6,39.6,22.7,13.5,27.7,25,Lunch,Weight Loss
5502,Salmon,Protein,325,458,54.6,82.2,34.8,16.4,44.2,588,Lunch,Muscle Gain
5503,Sweet Potato,Carbohydrate,242,561,24.8,46.4,31.7,10.8,19.2,355,Breakfast,Muscle Gain
5504,Orange,Fruit,230,514,50.4,45.1,2.0,3.0,16.8,422,Snack,Muscle Gain
5505,Greek Yogurt,Protein,46,757,39.5,93.1,20.8,2.3,32.8,1199,Dinner,Maintenance
5506,Carrot,Vegetable,239,58,52.4,75.9,10.9,19.9,35.4,774,Dinner,Muscle Gain
5507,Chicken Breast,Protein,124,671,4.6,12.1,26.4,19.0,25.9,493,Dinner,Maintenance
5508,Egg,Protein,70,572,43.8,44.1,8.1,6.2,18.7,97,Dinner,Maintenance
5509,Carrot,Vegetable,270,634,3.2,86.4,21.1,7.1,24.4,417,Snack,Weight Loss
5510,Sweet Potato,Carbohydrate,49,207,40.5,28.6,36.5,15.8,6.4,151,Lunch,Weight Loss
5511,Banana,Fruit,309,166,20.7,34.3,10.1,8.0,24.9,658,Dinner,Weight Loss
5512,Tuna,Protein,158,587,51.6,58.7,32.2,17.3,7.0,215,Lunch,Maintenance
5513,Spinach,Vegetable,469,398,47.6,26.8,3.6,6.4,17.4,334,Lunch,Maintenance
5514,Greek Yogurt,Protein,113,315,5.6,31.1,14.9,4.7,18.7,710,Snack,Weight Loss
5515,Greek Yogurt,Protein,299,49,37.8,34.8,37.1,16.3,13.0,35,Dinner,Maintenance
5516,Broccoli,Vegetable,281,256,3.5,16.1,24.3,11.0,0.8,88,Breakfast,Muscle Gain
5517,Orange,Fruit,495,270,7.3,83.8,24.1,4.5,36.2,545,Breakfast,Muscle Gain
5518,Egg,Protein,292,677,27.2,7.8,21.8,7.7,13.9,671,Lunch,Weight Loss
5519,Apple,Fruit,162,298,2.3,52.8,4.5,9.8,49.6,1164,Breakfast,Muscle Gain
5520,Sweet Potato,Carbohydrate,369,302,38.3,3.8,9.9,2.8,17.3,285,Breakfast,Maintenance
5521,Brown Rice,Carbohydrate,481,178,1.7,82.7,31.1,12.7,31.3,728,Snack,Muscle Gain
5522,Apple,Fruit,317,472,9.4,86.9,4.3,15.2,6.3,174,Snack,Maintenance
5523,Apple,Fruit,428,629,50.8,35.6,34.7,7.6,24.8,8,Breakfast,Maintenance
5524,Chicken Breast,Protein,368,58,40.7,36.9,39.9,17.7,25.7,1080,Lunch,Weight Loss
5525,Egg,Protein,240,278,49.6,77.7,27.4,19.7,3.5,505,Snack,Muscle Gain
5526,Banana,Fruit,290,681,51.4,30.9,23.2,19.9,32.6,121,Snack,Weight Loss
5527,Brown Rice,Carbohydrate,472,278,8.3,80.8,28.7,7.7,44.2,476,Dinner,Weight Loss
5528,Banana,Fruit,99,470,38.2,86.7,32.1,19.7,10.3,410,Breakfast,Weight Loss
5529,Tuna,Protein,164,568,29.5,30.3,14.1,11.2,11.0,797,Snack,Weight Loss
5530,Orange,Fruit,67,364,24.4,26.0,21.7,1.5,1.8,844,Dinner,Muscle Gain
5531,Cheese,Dairy,283,61,1.7,15.4,35.8,11.0,23.1,355,Breakfast,Muscle Gain
5532,Salmon,Protein,296,737,35.7,97.1,20.9,0.0,42.7,441,Snack,Maintenance
5533,Oats,Carbohydrate,385,532,36.2,75.0,12.7,19.6,33.8,925,Lunch,Muscle Gain
5534,Oats,Carbohydrate,166,183,50.5,16.5,18.3,8.5,1.0,1124,Breakfast,Weight Loss
5535,Salmon,Protein,408,749,45.4,94.9,24.0,13.9,5.2,852,Lunch,Maintenance
5536,Oats,Carbohydrate,206,444,2.4,29.0,0.8,10.0,23.2,840,Breakfast,Muscle Gain
5537,Egg,Protein,86,50,42.3,55.9,4.6,6.7,16.8,472,Dinner,Maintenance
5538,Salmon,Protein,53,361,30.3,61.1,35.9,7.0,20.3,285,Lunch,Maintenance
5539,Brown Rice,Carbohydrate,98,605,59.5,74.7,39.7,11.5,8.3,895,Breakfast,Maintenance
5540,Tuna,Protein,400,94,35.3,3.3,13.1,0.5,29.3,328,Dinner,Weight Loss
5541,Apple,Fruit,419,75,42.4,52.3,12.8,7.5,48.8,391,Dinner,Weight Loss
5542,Almonds,Healthy Fat,77,527,9.1,40.3,14.0,11.7,24.8,348,Dinner,Muscle Gain
5543,Orange,Fruit,283,676,29.3,60.7,32.1,0.1,35.2,224,Dinner,Muscle Gain
5544,Avocado,Healthy Fat,144,449,13.6,57.9,33.4,8.3,4.7,902,Snack,Weight Loss
5545,Egg,Protein,211,416,33.5,15.6,33.8,8.9,23.6,172,Lunch,Maintenance
5546,Cheese,Dairy,280,553,53.9,61.9,35.9,11.5,23.7,208,Breakfast,Weight Loss
5547,Banana,Fruit,42,598,55.7,59.2,30.4,8.8,20.6,1097,Dinner,Maintenance
5548,Banana,Fruit,61,342,20.7,94.6,1.0,10.2,10.9,142,Lunch,Weight Loss
5549,Avocado,Healthy Fat,134,792,34.0,95.4,31.1,5.3,37.1,624,Dinner,Maintenance
5550,Milk,Dairy,106,187,28.6,67.8,37.5,11.5,17.9,761,Dinner,Muscle Gain
5551,Greek Yogurt,Protein,366,703,17.8,73.1,3.0,5.3,0.0,13,Snack,Muscle Gain
5552,Spinach,Vegetable,60,664,52.6,76.6,18.2,10.4,3.4,817,Breakfast,Weight Loss
5553,Cheese,Dairy,370,468,58.4,1.3,26.5,13.0,24.1,152,Snack,Muscle Gain
5554,Greek Yogurt,Protein,470,265,41.7,36.3,39.8,16.5,4.4,158,Lunch,Muscle Gain
5555,Avocado,Healthy Fat,111,618,48.8,99.2,14.9,7.7,13.7,937,Snack,Weight Loss
5556,Banana,Fruit,160,454,59.0,31.6,38.8,13.2,36.7,53,Dinner,Muscle Gain
5557,Almonds,Healthy Fat,402,185,12.0,1.6,12.1,5.1,38.6,1069,Snack,Muscle Gain
5558,Spinach,Vegetable,277,797,19.2,59.9,39.4,17.2,9.2,434,Lunch,Maintenance
5559,Carrot,Vegetable,234,581,27.6,59.1,12.0,13.9,13.4,109,Dinner,Muscle Gain
5560,Avocado,Healthy Fat,134,792,17.9,21.8,17.8,6.2,0.5,1097,Breakfast,Muscle Gain
5561,Broccoli,Vegetable,76,394,1.4,6.5,3.5,17.7,41.1,1038,Snack,Maintenance
5562,Oats,Carbohydrate,158,561,26.6,0.3,22.7,9.4,46.7,714,Breakfast,Muscle Gain
5563,Cheese,Dairy,58,196,21.5,70.8,19.4,8.3,47.4,780,Snack,Maintenance
5564,Apple,Fruit,222,559,53.4,47.4,4.3,2.7,49.7,1176,Breakfast,Muscle Gain
5565,Carrot,Vegetable,183,61,23.4,80.9,22.0,19.6,17.3,487,Dinner,Weight Loss
5566,Almonds,Healthy Fat,220,747,18.7,35.2,3.7,17.6,6.8,221,Lunch,Weight Loss
5567,Salmon,Protein,366,405,41.0,67.2,30.3,17.1,47.9,24,Breakfast,Muscle Gain
5568,Cheese,Dairy,391,120,5.6,50.7,29.7,16.2,26.4,139,Dinner,Muscle Gain
5569,Avocado,Healthy Fat,65,122,28.9,57.6,33.8,14.9,12.2,613,Breakfast,Weight Loss
5570,Olive Oil,Healthy Fat,111,496,33.7,92.9,12.2,0.5,8.4,282,Dinner,Maintenance
5571,Greek Yogurt,Protein,199,411,58.1,1.5,2.2,15.3,29.8,673,Lunch,Maintenance
5572,Orange,Fruit,58,179,12.4,8.3,37.3,7.9,21.4,1070,Snack,Muscle Gain
5573,Brown Rice,Carbohydrate,310,603,32.5,55.8,17.6,5.2,16.6,261,Breakfast,Maintenance
5574,Tuna,Protein,411,511,53.8,70.9,21.9,7.5,18.0,794,Snack,Muscle Gain
5575,Carrot,Vegetable,496,776,31.2,88.5,25.1,19.2,38.2,1044,Breakfast,Muscle Gain
5576,Oats,Carbohydrate,450,678,57.2,60.7,17.9,0.2,47.3,687,Lunch,Weight Loss
5577,Peanut Butter,Healthy Fat,250,85,22.5,7.1,39.9,1.5,45.0,305,Dinner,Muscle Gain
5578,Banana,Fruit,466,155,50.9,54.0,2.9,6.5,11.7,1138,Breakfast,Maintenance
5579,Milk,Dairy,485,88,59.3,27.5,25.0,19.9,27.7,969,Dinner,Maintenance
5580,Olive Oil,Healthy Fat,256,459,42.5,1.1,0.7,15.2,28.4,1080,Dinner,Muscle Gain
5581,Avocado,Healthy Fat,474,489,9.2,16.1,32.4,7.0,29.2,390,Snack,Maintenance
5582,Sweet Potato,Carbohydrate,489,489,12.9,10.7,13.5,11.2,26.8,718,Breakfast,Muscle Gain
5583,Avocado,Healthy Fat,190,305,28.2,37.5,14.3,14.0,30.4,522,Dinner,Maintenance
5584,Egg,Protein,459,99,57.8,13.0,10.4,17.2,13.0,851,Breakfast,Maintenance
5585,Chicken Breast,Protein,205,115,5.7,61.6,29.4,5.0,31.1,493,Dinner,Weight Loss
5586,Carrot,Vegetable,437,337,39.3,61.4,33.7,8.6,3.5,1025,Dinner,Muscle Gain
5587,Almonds,Healthy Fat,126,788,2.3,73.1,0.7,19.6,39.3,1122,Breakfast,Maintenance
5588,Almonds,Healthy Fat,474,347,59.5,61.6,32.5,12.8,29.7,169,Breakfast,Maintenance
5589,Banana,Fruit,195,128,39.6,91.6,17.2,14.5,4.0,446,Dinner,Weight Loss
5590,Egg,Protein,33,607,35.3,78.8,21.8,16.1,24.4,984,Snack,Maintenance
5591,Chicken Breast,Protein,93,227,44.8,3.7,28.8,12.1,19.8,639,Lunch,Maintenance
5592,Greek Yogurt,Protein,352,600,1.3,72.8,39.5,19.1,25.2,874,Dinner,Muscle Gain
5593,Sweet Potato,Carbohydrate,217,184,50.2,20.8,22.6,19.1,13.1,1021,Snack,Muscle Gain
5594,Tuna,Protein,425,514,23.4,69.6,12.6,7.7,5.8,266,Snack,Weight Loss
5595,Broccoli,Vegetable,366,425,33.1,78.7,14.5,4.6,9.4,456,Breakfast,Muscle Gain
5596,Milk,Dairy,487,570,46.7,56.5,17.8,19.6,27.5,468,Lunch,Muscle Gain
5597,Egg,Protein,335,694,37.2,84.1,39.5,14.4,18.6,1079,Dinner,Maintenance
5598,Milk,Dairy,295,304,22.4,17.0,17.8,12.6,2.7,839,Lunch,Muscle Gain
5599,Olive Oil,Healthy Fat,94,210,23.6,16.1,18.6,4.4,45.2,695,Lunch,Muscle Gain
5600,Salmon,Protein,77,259,52.3,79.6,15.2,14.3,41.5,1109,Lunch,Muscle Gain
5601,Peanut Butter,Healthy Fat,474,626,48.9,32.1,9.7,13.2,4.4,812,Lunch,Weight Loss
5602,Almonds,Healthy Fat,381,780,23.4,93.0,27.3,18.5,45.0,733,Dinner,Maintenance
5603,Brown Rice,Carbohydrate,161,754,9.6,13.3,37.7,18.6,19.5,1185,Dinner,Maintenance
5604,Oats,Carbohydrate,339,407,10.6,59.0,16.6,7.3,38.1,899,Dinner,Maintenance
5605,Spinach,Vegetable,365,600,29.9,69.2,0.8,4.5,21.3,399,Lunch,Muscle Gain
5606,Apple,Fruit,124,62,53.9,14.5,4.8,9.6,6.5,958,Snack,Weight Loss
5607,Tuna,Protein,62,752,31.6,89.2,7.2,5.7,23.4,1004,Dinner,Weight Loss
5608,Spinach,Vegetable,301,514,19.4,12.7,25.3,6.5,2.8,638,Lunch,Muscle Gain
5609,Peanut Butter,Healthy Fat,322,179,2.2,6.2,24.5,6.3,12.4,219,Snack,Weight Loss
5610,Milk,Dairy,379,334,1.5,83.4,17.8,6.2,6.5,961,Dinner,Weight Loss
5611,Oats,Carbohydrate,414,653,24.6,98.4,7.3,15.2,7.2,296,Lunch,Maintenance
5612,Carrot,Vegetable,179,790,7.7,37.9,12.1,15.4,45.7,80,Snack,Weight Loss
5613,Spinach,Vegetable,159,243,50.0,11.3,27.6,7.8,13.5,526,Snack,Maintenance
5614,Milk,Dairy,36,206,6.6,66.3,5.2,17.6,26.7,524,Snack,Weight Loss
5615,Cheese,Dairy,206,595,22.8,82.7,36.0,9.1,11.0,280,Dinner,Maintenance
5616,Peanut Butter,Healthy Fat,111,419,20.5,37.7,25.2,2.0,27.9,819,Dinner,Muscle Gain
5617,Brown Rice,Carbohydrate,123,768,2.7,29.2,39.6,15.2,35.9,791,Breakfast,Weight Loss
5618,Orange,Fruit,402,598,43.6,21.6,10.6,7.4,38.1,977,Snack,Maintenance
5619,Milk,Dairy,77,473,43.0,58.1,29.1,15.1,0.1,232,Lunch,Muscle Gain
5620,Olive Oil,Healthy Fat,365,100,24.1,63.2,30.4,12.3,32.4,180,Dinner,Maintenance
5621,Tuna,Protein,97,60,59.0,74.6,17.1,11.4,23.1,367,Snack,Maintenance
5622,Broccoli,Vegetable,491,573,41.2,21.7,3.4,16.3,16.8,612,Lunch,Maintenance
5623,Almonds,Healthy Fat,378,434,31.3,92.3,31.2,11.0,12.2,164,Dinner,Weight Loss
5624,Tuna,Protein,362,488,52.3,89.5,14.3,5.1,18.6,150,Lunch,Maintenance
5625,Carrot,Vegetable,175,240,51.5,0.8,11.2,18.8,26.1,951,Breakfast,Weight Loss
5626,Salmon,Protein,396,70,46.0,46.7,39.3,1.9,30.0,703,Snack,Maintenance
5627,Egg,Protein,82,590,25.3,99.6,8.4,14.1,15.0,723,Breakfast,Maintenance
5628,Greek Yogurt,Protein,441,787,46.3,85.0,2.3,14.1,39.6,885,Breakfast,Muscle Gain
5629,Avocado,Healthy Fat,139,707,40.1,43.7,38.2,14.6,1.7,1003,Snack,Maintenance
5630,Almonds,Healthy Fat,277,291,29.6,4.5,27.0,12.7,9.6,1014,Lunch,Weight Loss
5631,Peanut Butter,Healthy Fat,407,496,58.1,71.5,10.9,20.0,1.1,9,Breakfast,Weight Loss
5632,Almonds,Healthy Fat,468,341,8.8,64.8,29.9,17.1,28.8,55,Dinner,Muscle Gain
5633,Apple,Fruit,393,247,5.6,13.4,35.5,15.4,22.5,1160,Lunch,Maintenance
5634,Brown Rice,Carbohydrate,415,380,44.9,43.5,34.0,2.2,26.4,767,Dinner,Maintenance
5635,Sweet Potato,Carbohydrate,445,565,56.3,62.7,21.3,18.3,45.6,743,Snack,Weight Loss
5636,Brown Rice,Carbohydrate,420,40,16.6,45.4,33.6,11.1,28.3,834,Breakfast,Maintenance
5637,Peanut Butter,Healthy Fat,218,778,30.0,92.3,21.4,15.5,8.7,269,Lunch,Weight Loss
5638,Cheese,Dairy,441,207,25.6,91.3,1.1,17.6,43.1,447,Lunch,Muscle Gain
5639,Tuna,Protein,246,772,25.6,74.4,22.1,5.8,46.1,823,Breakfast,Maintenance
5640,Greek Yogurt,Protein,46,414,54.1,12.3,34.8,8.6,10.0,181,Lunch,Muscle Gain
5641,Cheese,Dairy,238,401,0.7,84.6,39.0,18.0,6.9,651,Lunch,Maintenance
5642,Brown Rice,Carbohydrate,261,519,31.0,30.1,4.0,18.3,41.6,146,Breakfast,Muscle Gain
5643,Banana,Fruit,318,547,24.6,41.5,9.2,10.5,18.9,1039,Lunch,Weight Loss
5644,Oats,Carbohydrate,65,328,59.0,24.3,6.2,1.7,46.8,592,Snack,Maintenance
5645,Oats,Carbohydrate,380,429,47.4,32.6,37.9,8.0,31.6,754,Breakfast,Weight Loss
5646,Salmon,Protein,309,177,26.5,58.2,1.4,3.5,9.4,735,Breakfast,Weight Loss
5647,Broccoli,Vegetable,198,676,30.8,10.6,13.1,19.7,44.5,939,Lunch,Maintenance
5648,Sweet Potato,Carbohydrate,85,727,53.2,17.5,37.9,14.3,23.4,91,Lunch,Maintenance
5649,Cheese,Dairy,72,152,29.2,89.3,13.9,10.3,46.3,982,Breakfast,Weight Loss
5650,Salmon,Protein,325,154,14.6,8.0,13.7,13.1,46.5,432,Lunch,Maintenance
5651,Oats,Carbohydrate,234,242,27.4,55.2,19.7,6.7,21.4,1017,Lunch,Weight Loss
5652,Broccoli,Vegetable,188,412,55.2,45.6,25.4,15.1,12.6,906,Lunch,Maintenance
5653,Orange,Fruit,396,111,6.8,86.0,17.5,9.4,40.8,514,Lunch,Muscle Gain
5654,Milk,Dairy,45,327,7.0,96.3,3.5,11.8,48.4,1021,Snack,Weight Loss
5655,Tuna,Protein,123,101,30.1,55.2,9.9,7.7,27.4,962,Snack,Weight Loss
5656,Peanut Butter,Healthy Fat,478,531,44.3,48.3,36.2,10.7,40.8,640,Dinner,Muscle Gain
5657,Almonds,Healthy Fat,419,226,37.9,88.8,33.4,0.7,32.0,79,Snack,Weight Loss
5658,Peanut Butter,Healthy Fat,97,45,22.0,63.3,2.9,3.1,5.0,973,Dinner,Weight Loss
5659,Carrot,Vegetable,432,92,13.6,59.6,0.8,19.7,14.8,332,Lunch,Weight Loss
5660,Orange,Fruit,321,715,51.3,19.1,20.9,1.7,21.4,1081,Lunch,Muscle Gain
5661,Brown Rice,Carbohydrate,231,413,22.8,12.0,3.5,13.6,49.9,626,Breakfast,Maintenance
5662,Peanut Butter,Healthy Fat,482,172,23.6,8.1,25.6,10.1,38.0,252,Dinner,Weight Loss
5663,Oats,Carbohydrate,282,101,20.2,10.5,9.3,9.7,21.8,226,Snack,Weight Loss
5664,Milk,Dairy,140,211,2.2,72.2,12.2,13.3,6.8,273,Dinner,Maintenance
5665,Avocado,Healthy Fat,271,700,23.0,67.2,11.0,5.4,33.3,860,Dinner,Muscle Gain
5666,Carrot,Vegetable,59,218,23.3,95.2,31.8,8.6,26.1,334,Snack,Maintenance
5667,Avocado,Healthy Fat,326,602,35.9,43.8,14.1,11.2,40.6,1141,Snack,Weight Loss
5668,Salmon,Protein,175,716,11.1,81.1,8.1,0.4,36.3,1035,Dinner,Maintenance
5669,Greek Yogurt,Protein,451,461,4.4,12.3,14.5,19.5,25.7,380,Snack,Muscle Gain
5670,Broccoli,Vegetable,480,501,46.5,67.8,37.1,0.8,45.4,1028,Snack,Muscle Gain
5671,Tuna,Protein,423,561,20.0,72.3,19.5,17.0,15.9,1054,Breakfast,Maintenance
5672,Chicken Breast,Protein,429,162,18.0,58.4,33.1,10.7,49.6,530,Lunch,Weight Loss
5673,Carrot,Vegetable,202,185,1.8,11.3,32.7,2.2,10.5,37,Snack,Muscle Gain
5674,Spinach,Vegetable,357,340,19.7,46.5,21.8,1.9,11.1,972,Snack,Weight Loss
5675,Spinach,Vegetable,92,155,25.3,68.6,10.4,1.4,19.6,781,Lunch,Muscle Gain
5676,Milk,Dairy,232,676,36.9,0.0,34.9,7.9,34.3,164,Snack,Maintenance
5677,Banana,Fruit,476,614,27.9,23.7,4.7,4.7,2.6,887,Breakfast,Maintenance
5678,Spinach,Vegetable,372,42,35.0,23.1,30.8,11.9,22.3,1127,Dinner,Maintenance
5679,Peanut Butter,Healthy Fat,99,147,59.7,77.4,13.0,7.2,30.2,110,Lunch,Maintenance
5680,Almonds,Healthy Fat,235,365,27.8,10.4,38.5,4.1,42.8,713,Breakfast,Maintenance
5681,Almonds,Healthy Fat,53,206,53.2,0.2,37.9,3.3,28.8,1097,Snack,Maintenance
5682,Broccoli,Vegetable,47,572,14.5,77.3,20.1,16.1,32.8,710,Dinner,Weight Loss
5683,Chicken Breast,Protein,60,416,2.4,14.7,33.0,0.3,20.9,1033,Dinner,Weight Loss
5684,Orange,Fruit,497,553,17.7,28.9,7.8,12.5,20.1,784,Breakfast,Muscle Gain
5685,Milk,Dairy,183,70,29.0,22.5,13.7,14.6,49.1,1104,Breakfast,Muscle Gain
5686,Brown Rice,Carbohydrate,485,574,9.5,64.9,33.6,11.2,5.8,242,Snack,Maintenance
5687,Tuna,Protein,451,85,9.5,54.5,8.2,15.8,19.3,191,Dinner,Weight Loss
5688,Olive Oil,Healthy Fat,264,690,53.3,91.0,9.7,17.5,28.1,705,Breakfast,Maintenance
5689,Greek Yogurt,Protein,353,86,46.1,64.0,16.5,4.6,29.5,989,Dinner,Maintenance
5690,Apple,Fruit,55,521,18.4,18.4,33.6,19.7,38.4,516,Snack,Maintenance
5691,Olive Oil,Healthy Fat,426,364,53.4,40.2,3.3,13.5,19.6,642,Lunch,Muscle Gain
5692,Salmon,Protein,177,585,57.9,60.9,24.1,11.8,13.8,493,Breakfast,Weight Loss
5693,Greek Yogurt,Protein,316,129,3.3,34.5,25.7,16.0,18.1,1185,Dinner,Muscle Gain
5694,Carrot,Vegetable,451,175,11.5,38.6,26.9,17.7,38.1,577,Dinner,Muscle Gain
5695,Chicken Breast,Protein,40,796,7.5,79.6,25.3,3.4,10.9,30,Lunch,Weight Loss
5696,Greek Yogurt,Protein,89,77,53.7,35.0,11.4,18.3,28.3,1193,Dinner,Weight Loss
5697,Oats,Carbohydrate,120,351,27.8,35.2,22.0,9.6,17.1,578,Breakfast,Maintenance
5698,Chicken Breast,Protein,151,208,37.6,12.8,6.6,19.5,39.6,402,Lunch,Weight Loss
5699,Broccoli,Vegetable,372,272,19.1,92.3,4.0,7.1,7.6,88,Dinner,Weight Loss
5700,Greek Yogurt,Protein,299,40,41.3,31.5,12.4,7.7,44.2,463,Dinner,Maintenance
5701,Broccoli,Vegetable,284,630,14.4,65.3,37.1,12.4,44.8,447,Snack,Muscle Gain
5702,Brown Rice,Carbohydrate,284,723,50.4,9.9,15.2,14.4,16.9,307,Breakfast,Muscle Gain
5703,Almonds,Healthy Fat,84,445,37.1,63.9,13.8,15.9,15.7,186,Breakfast,Maintenance
5704,Egg,Protein,265,142,58.4,22.5,37.7,5.6,18.8,1053,Breakfast,Muscle Gain
5705,Almonds,Healthy Fat,352,230,4.2,30.5,1.9,0.3,7.2,406,Dinner,Muscle Gain
5706,Salmon,Protein,458,490,59.6,84.4,30.2,11.9,37.3,200,Breakfast,Maintenance
5707,Brown Rice,Carbohydrate,311,244,18.2,36.0,12.2,11.4,21.5,479,Breakfast,Maintenance
5708,Egg,Protein,293,752,31.0,90.4,29.9,18.6,28.2,27,Snack,Maintenance
5709,Peanut Butter,Healthy Fat,66,394,51.2,28.3,37.7,5.9,28.0,1113,Dinner,Weight Loss
5710,Olive Oil,Healthy Fat,275,499,57.9,22.4,11.4,13.3,48.3,845,Lunch,Maintenance
5711,Peanut Butter,Healthy Fat,465,131,51.6,10.4,17.5,8.5,37.4,148,Dinner,Muscle Gain
5712,Olive Oil,Healthy Fat,135,310,22.8,2.8,3.0,11.4,16.5,290,Dinner,Muscle Gain
5713,Banana,Fruit,455,602,42.7,81.9,24.7,1.7,19.8,308,Dinner,Muscle Gain
5714,Olive Oil,Healthy Fat,330,519,23.1,36.4,35.5,18.5,18.5,57,Dinner,Muscle Gain
5715,Tuna,Protein,464,451,20.9,48.3,1.8,19.7,21.4,912,Dinner,Weight Loss
5716,Almonds,Healthy Fat,91,665,26.2,7.5,9.5,3.9,6.8,299,Dinner,Maintenance
5717,Oats,Carbohydrate,167,364,34.7,71.9,11.4,15.5,44.3,17,Dinner,Muscle Gain
5718,Greek Yogurt,Protein,174,710,38.2,71.7,38.2,2.9,37.0,292,Lunch,Maintenance
5719,Cheese,Dairy,191,754,50.6,3.2,14.5,11.4,43.4,689,Breakfast,Weight Loss
5720,Milk,Dairy,278,335,45.3,84.9,5.8,14.8,45.6,354,Dinner,Maintenance
5721,Salmon,Protein,409,52,9.1,24.8,14.4,4.7,32.6,863,Lunch,Weight Loss
5722,Spinach,Vegetable,371,103,18.5,59.4,25.8,1.6,49.8,1130,Snack,Maintenance
5723,Orange,Fruit,429,47,41.3,59.9,11.4,7.6,21.9,724,Dinner,Maintenance
5724,Tuna,Protein,176,395,27.6,13.8,3.7,1.1,14.3,218,Lunch,Muscle Gain
5725,Banana,Fruit,293,163,54.8,6.7,32.5,2.9,28.0,49,Dinner,Weight Loss
5726,Greek Yogurt,Protein,273,151,24.3,67.8,17.9,2.2,38.0,369,Dinner,Maintenance
5727,Tuna,Protein,471,89,38.6,23.8,36.2,5.0,11.9,912,Lunch,Maintenance
5728,Peanut Butter,Healthy Fat,309,65,56.5,87.5,24.9,12.1,9.5,722,Dinner,Maintenance
