Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Calories
Male,64,167.7,79.4,151,119,36.1,1422.3
Male,37,172.6,92.4,75,189,39.8,1302.5
Female,46,155.3,92.9,157,70,37.9,1016.2
Female,38,168.4,58.0,85,190,39.3,908.1
Female,51,188.1,69.5,14,186,38.7,179.0
Female,27,188.7,76.6,20,174,38.7,246.3
Female,46,158.0,126.8,126,131,36.4,2108.6
Female,24,191.9,122.1,134,170,37.1,2801.6
Male,64,168.4,105.5,126,64,37.6,845.4
Male,61,183.1,55.9,32,65,38.5,114.4
Female,23,173.7,121.5,64,93,38.5,724.4
Female,62,154.7,119.5,36,77,37.5,316.3
Male,44,169.1,102.9,118,109,38.8,1296.3
Male,20,169.1,70.8,107,79,37.2,614.3
Male,20,150.4,115.6,100,66,39.3,752.7
Female,55,163.6,103.1,157,188,39.6,3071.9
Male,29,153.2,53.6,164,123,38.9,1054.9
Female,27,165.5,120.5,11,172,38.6,218.0
Female,64,194.4,67.5,83,159,36.6,904.8
Male,49,194.8,96.4,74,109,38.2,776.4
Female,55,183.6,88.2,163,184,39.3,2629.4
Female,19,183.9,73.6,35,86,40.0,244.1
Male,29,191.6,85.0,176,180,36.6,2671.3
Male,22,160.9,104.3,151,116,39.1,1838.7
Female,58,178.9,80.0,103,122,37.3,1014.5
Male,51,184.9,109.9,56,83,38.5,505.4
Male,25,182.1,107.5,34,166,39.2,596.7
Male,48,189.3,86.7,125,107,39.3,1134.1
Male,62,168.0,78.5,177,148,36.3,2051.0
Male,26,168.9,80.7,52,110,38.9,449.3
Male,30,182.4,108.3,162,134,38.0,2358.6
Female,42,174.1,104.1,136,122,39.4,1726.3
Female,47,165.2,126.3,170,126,36.3,2707.9
Male,44,165.1,78.9,133,173,36.0,1813.7
Female,60,166.3,113.6,153,125,36.4,2182.0
Male,41,166.9,58.3,94,163,37.1,875.0
Male,39,163.9,85.8,31,105,36.9,274.8
Female,59,160.7,95.1,52,96,36.5,461.4
Female,23,165.1,69.6,161,154,39.8,1705.3
Male,59,188.2,48.0,46,180,36.6,401.7
Female,33,181.8,62.5,145,163,38.5,1448.6
Female,37,152.4,55.0,46,173,38.4,433.1
Male,26,177.7,66.2,111,85,38.6,639.7
Male,29,191.0,45.2,44,74,37.7,155.8
Male,44,181.7,59.3,170,94,37.2,935.5
Female,20,167.6,101.9,65,107,36.5,682.9
Female,38,159.8,69.7,23,157,36.6,254.2
Female,19,170.8,95.4,116,126,39.6,1401.0
Male,28,161.6,73.9,139,146,36.0,1480.3
Female,40,174.1,123.3,69,117,36.8,1003.2
Male,44,184.6,51.4,122,183,37.3,1121.3
Female,62,172.2,72.4,146,190,36.4,1981.8
Male,20,168.2,65.0,92,171,39.2,1045.5
Male,27,189.0,86.0,48,79,37.8,355.4
Male,23,167.7,121.8,180,71,38.9,1569.2
Female,35,160.8,62.3,26,67,38.5,94.2
Female,62,167.7,72.4,39,116,37.1,297.6
Male,59,184.3,82.2,177,151,36.2,2183.2
Female,28,155.4,97.3,117,182,36.9,2067.7
Male,64,174.7,96.7,121,161,36.6,1874.8
Male,29,175.9,115.3,32,112,39.9,388.4
Male,56,192.5,115.9,126,99,37.7,1420.2
Male,26,170.5,82.1,153,134,39.3,1687.6
Male,49,181.6,129.0,136,73,37.1,1306.2
Female,50,159.5,102.5,38,89,38.4,344.6
Male,39,175.2,45.2,23,77,38.9,58.1
Female,50,172.7,109.4,79,145,39.6,1237.1
Female,48,180.4,82.3,166,176,36.3,2413.8
Male,35,167.8,129.0,63,150,36.7,1209.8
Female,18,164.3,52.7,132,68,38.0,482.4
Female,28,159.8,54.0,95,103,37.5,526.5
Male,50,176.7,71.1,113,120,38.4,987.9
Male,31,158.2,64.7,45,86,39.0,265.9
Male,22,164.0,69.0,20,117,36.1,164.5
Male,34,163.9,114.8,141,157,38.5,2533.4
Male,41,164.5,97.1,54,98,37.7,531.6
Female,22,174.3,117.6,35,127,38.8,508.7
Male,62,165.1,72.3,69,159,39.1,815.2
Female,23,156.2,48.5,102,144,36.5,699.2
Female,42,161.3,81.4,144,113,37.5,1331.6
Female,42,193.9,117.1,42,115,36.3,589.1
Male,26,194.3,128.7,147,67,38.2,1284.0
Female,63,178.3,62.9,30,103,39.8,166.3
Male,39,174.5,93.0,139,180,39.4,2307.1
Female,33,155.3,93.3,96,77,38.2,686.0
Male,57,165.1,66.4,96,182,39.3,1169.5
Male,27,157.8,89.2,161,135,38.2,1916.8
Female,51,190.5,52.7,169,132,38.4,1199.8
Male,57,157.5,53.8,87,81,39.3,353.9
Female,27,164.6,120.8,61,108,37.1,790.3
Male,58,174.6,46.3,130,92,39.7,575.1
Male,61,156.4,70.1,36,177,36.2,430.2
Female,35,151.8,129.8,18,180,38.5,407.8
Male,31,186.0,114.9,57,87,37.9,578.4
Female,37,193.7,112.4,39,115,39.9,517.2
Female,43,171.0,69.3,176,138,38.1,1666.2
Male,32,152.0,68.4,63,83,37.1,361.5
Male,60,155.6,95.1,116,67,36.4,760.3
Male,49,169.0,78.7,131,126,39.2,1322.9
Female,42,160.9,103.6,34,177,39.2,610.0
Male,62,188.2,48.2,38,67,37.4,124.4
Female,33,175.1,109.3,17,106,36.3,213.0
Male,36,194.2,118.4,86,160,39.5,1612.7
Female,58,170.1,127.8,91,106,36.2,1231.5
Male,34,170.9,116.2,149,100,36.9,1726.5
Male,54,168.1,120.9,44,105,38.9,537.2
Male,29,163.9,117.2,100,134,37.7,1557.3
Female,34,193.9,62.5,29,161,37.4,311.3
Male,27,156.9,90.0,15,146,38.5,203.6
Female,22,190.4,84.6,15,72,38.2,86.5
Male,24,191.0,119.8,124,159,38.9,2374.5
Male,48,186.3,82.7,107,151,38.0,1342.2
Female,20,176.2,67.2,86,127,38.7,739.9
Female,39,166.1,98.3,41,169,36.5,662.4
Male,27,182.9,83.9,68,115,38.5,650.1
Female,20,187.4,106.2,114,107,39.9,1315.5
Female,51,163.4,114.8,57,138,38.0,899.6
Female,27,168.2,94.8,100,60,36.7,569.6
Male,20,180.0,82.4,114,137,38.2,1257.7
Male,23,170.0,66.8,90,115,36.2,708.6
Male,40,189.4,49.3,160,76,38.6,593.1
Male,31,166.2,50.8,52,134,36.0,335.7
Male,46,170.5,103.5,141,176,37.2,2586.5
Female,45,173.2,49.4,80,78,39.5,330.6
Female,25,169.5,67.1,57,143,37.2,557.0
Female,54,187.6,64.4,144,185,39.0,1727.1
Female,54,183.2,109.9,44,140,39.5,697.5
Female,31,194.6,50.0,172,157,39.0,1377.0
Male,20,162.3,91.4,36,65,36.1,207.7
Female,27,175.4,98.6,19,79,39.9,163.3
Female,25,185.6,99.7,120,180,36.7,2124.2
Male,55,153.6,62.1,50,188,37.2,572.5
Female,42,184.9,55.3,76,126,36.1,507.8
Female,44,158.2,94.2,136,104,39.0,1329.4
Female,57,172.5,91.3,27,132,36.6,333.0
Female,34,174.7,53.2,83,162,36.7,704.9
Female,53,194.0,116.7,88,66,36.0,666.0
Female,52,177.1,56.1,103,62,38.5,359.0
Male,40,163.2,78.7,45,83,39.1,292.6
Female,52,183.0,121.5,96,130,39.5,1506.3
Female,61,184.0,129.6,66,60,39.4,526.1
Female,21,176.1,68.6,54,147,38.6,534.0
Male,39,194.0,124.7,94,190,39.8,2199.5
Female,19,192.9,50.6,140,159,37.1,1116.8
Female,62,161.4,80.6,75,181,36.3,1122.5
Female,29,165.6,128.4,112,104,38.1,1517.8
Male,31,150.9,105.3,104,114,38.9,1248.3
Male,21,170.6,74.7,105,107,37.1,839.3
Female,34,168.1,126.2,135,100,37.4,1696.6
Female,52,174.1,51.1,99,106,38.0,540.8
Female,64,166.8,79.0,152,133,38.8,1603.8
Male,33,161.1,77.9,156,189,36.3,2298.6
Male,47,152.4,56.5,168,169,36.6,1583.8
Male,41,152.0,63.3,14,119,38.7,108.8
Male,60,154.6,102.2,27,92,38.5,265.1
Male,60,153.3,129.9,152,181,37.7,3590.6
Male,58,155.0,63.3,52,121,37.9,386.8
Male,55,194.5,111.2,119,131,39.8,1716.2
Male,56,158.5,61.7,109,79,37.7,506.5
Female,61,177.9,82.0,180,93,37.7,1355.2
Female,65,156.5,88.4,119,172,38.8,1816.5
Male,37,155.8,92.8,59,106,39.1,573.2
Female,33,155.5,109.5,104,163,36.4,1850.2
Female,64,183.0,79.8,128,163,40.0,1654.2
Male,24,193.2,78.6,133,123,37.6,1258.8
Female,19,152.6,93.4,64,93,37.4,576.1
Female,42,186.3,60.6,73,91,37.1,409.7
Female,50,179.3,96.6,108,111,38.0,1131.2
Male,60,183.1,54.3,159,132,37.2,1132.6
Male,60,193.6,100.4,113,182,39.3,2053.8
Male,50,194.1,68.8,21,105,38.3,169.5
Female,27,156.7,81.2,19,100,39.4,148.6
Female,48,156.6,71.4,92,141,38.0,897.7
Female,47,180.8,102.6,47,105,36.3,532.8
Female,19,162.3,68.8,178,148,38.4,1799.2
Female,35,165.7,75.3,44,73,38.3,222.9
Female,19,191.6,110.1,22,90,38.9,213.1
Male,64,188.4,84.8,37,180,37.1,579.0
Male,31,167.4,107.4,116,65,36.8,810.3
Male,32,157.4,46.5,138,72,37.4,455.3
Female,23,167.7,122.2,117,163,36.5,2314.3
Male,30,174.1,65.0,105,86,36.2,612.8
Female,56,161.0,58.9,175,75,38.8,744.7
Male,60,171.5,62.1,137,105,37.6,873.2
Male,63,174.9,99.8,130,115,37.2,1487.2
Female,29,176.8,57.8,142,189,39.8,1532.0
Male,55,190.6,107.8,169,139,39.5,2539.7
Female,51,178.1,58.9,76,105,38.5,475.1
Female,63,152.8,107.0,139,72,38.3,1049.6
Female,61,194.1,126.1,160,164,38.5,3330.5
Male,22,173.5,86.7,95,160,37.2,1312.1
Female,48,155.1,93.7,76,150,37.6,1046.8
Female,56,179.8,105.7,109,122,39.1,1417.8
Male,52,184.7,85.0,99,95,36.9,809.8
Female,58,168.8,116.2,28,159,38.7,493.3
Male,37,190.9,81.3,166,175,36.5,2337.0
Male,19,170.4,70.9,19,130,37.2,167.8
Female,45,170.6,126.8,133,97,39.4,1618.0
Male,43,165.6,98.9,66,70,37.3,469.3
Male,20,150.6,51.3,157,126,39.5,1014.9
Male,62,187.6,70.3,170,117,39.6,1393.4
Male,32,182.7,112.8,95,178,36.3,1889.4
Male,59,158.0,124.8,122,70,36.5,1080.7
Male,31,156.6,110.6,109,102,39.8,1209.7
Female,29,190.0,58.2,101,138,36.8,826.7
Female,26,151.0,85.1,71,146,37.7,861.1
Female,54,170.9,67.9,131,77,37.4,670.0
Male,48,188.2,49.0,178,62,38.8,522.2
Male,18,184.8,65.4,145,185,36.6,1744.4
Male,35,191.8,110.8,170,75,36.0,1412.0
Male,29,153.6,70.2,114,112,40.0,866.8
Male,47,193.4,65.8,124,113,37.0,944.0
Male,53,189.3,120.0,119,165,36.8,2342.9
Male,55,190.7,93.8,31,79,36.4,201.2
Female,37,160.4,95.3,31,162,37.6,495.8
Male,39,183.8,81.7,91,89,38.7,677.6
Male,34,190.2,55.2,49,89,37.8,241.7
Female,50,154.0,61.0,143,119,37.1,1039.3
Female,53,184.5,66.2,140,70,37.7,673.1
Male,24,176.5,103.2,15,130,37.4,217.1
Female,50,183.6,98.5,13,120,38.9,151.2
Female,65,173.4,53.2,35,115,37.2,225.6
Female,35,156.1,66.7,135,142,37.5,1291.3
Female,19,194.2,99.1,35,124,37.7,403.1
Female,31,155.8,59.5,10,134,39.1,86.4
Female,37,181.7,114.4,84,180,39.3,1741.4
Female,47,170.1,51.1,49,155,38.2,370.8
Female,41,192.0,114.2,145,180,37.0,2984.2
Female,36,158.1,106.3,56,174,36.4,1012.3
Male,53,175.3,108.9,80,184,38.2,1595.7
Female,24,163.3,128.1,28,140,38.2,506.5
Female,45,160.6,111.6,163,170,39.5,3086.3
Female,47,184.3,68.1,135,62,36.4,594.9
Female,53,193.3,54.4,76,72,38.4,306.6
Female,31,175.9,113.0,69,173,38.1,1341.0
Male,35,173.7,125.1,30,62,36.4,235.8
Male,40,165.5,47.7,122,151,36.9,889.5
Female,27,189.6,92.2,51,175,38.3,823.3
Female,45,184.6,101.2,77,172,39.7,1344.1
Male,27,177.1,111.7,177,150,38.3,2964.3
Male,39,159.3,110.1,82,64,36.6,560.1
Male,24,173.3,87.9,107,180,36.0,1687.8
Male,21,157.0,50.0,71,129,36.1,478.9
Female,56,175.4,48.3,13,163,39.1,94.5
Male,57,182.5,50.4,71,135,39.5,502.3
Female,35,181.3,66.5,45,180,36.9,542.2
Male,57,179.8,61.8,23,169,36.7,246.6
Female,49,151.3,78.6,55,107,39.0,489.5
Female,53,179.5,105.4,105,150,38.6,1673.1
Female,63,169.8,113.5,42,100,37.8,463.6
Female,44,161.9,86.3,65,98,38.2,525.2
Female,26,160.6,82.4,122,138,39.5,1390.1
Female,41,164.4,51.3,135,79,37.1,546.2
Female,42,174.7,54.2,17,113,39.8,98.1
Male,45,184.7,127.4,19,174,36.5,395.6
Female,37,188.4,45.5,158,136,36.0,998.3
Male,34,164.2,80.5,85,70,39.5,488.1
Male,20,165.2,47.5,23,137,36.3,137.2
Male,39,155.4,50.9,107,181,39.6,992.5
Female,60,159.2,79.6,76,140,38.2,868.5
Male,49,164.9,68.3,136,118,36.7,1124.2
Female,48,154.3,119.2,103,110,38.2,1329.5
Male,60,150.6,121.3,91,119,39.9,1334.0
Male,63,181.6,60.3,77,135,36.3,636.6
Male,45,150.4,81.0,154,165,38.0,2072.4
Male,62,191.1,47.2,167,78,37.0,590.5
Male,34,177.3,122.6,10,68,36.2,107.4
Female,18,172.5,100.1,96,165,37.9,1574.3
Male,29,171.5,92.6,152,168,36.1,2390.2
Male,23,155.5,106.9,44,187,39.0,900.2
Female,27,155.6,80.4,147,130,39.3,1563.0
Male,26,175.8,63.6,92,90,38.8,552.7
Female,59,157.5,62.5,79,133,38.0,656.1
Female,57,189.0,115.6,12,100,40.0,119.2
Male,19,184.0,115.4,152,190,39.4,3328.6
Female,63,185.7,101.2,115,169,36.2,1950.3
Female,44,166.1,83.4,91,98,36.8,766.0
Male,26,183.8,121.7,55,143,39.2,933.5
Female,18,158.5,56.3,158,127,36.8,1120.4
Male,61,183.1,48.6,102,151,39.5,730.0
Female,41,165.4,108.9,104,97,36.7,1120.2
Female,50,187.5,78.1,147,89,37.3,996.6
Female,39,180.2,58.3,152,109,36.3,938.5
Female,63,161.9,114.0,93,74,39.6,792.1
Female,23,150.2,109.9,33,118,38.1,454.5
Male,60,170.0,122.6,158,179,37.0,3451.1
Female,59,180.1,121.6,161,147,39.8,2887.5
Female,42,177.6,78.4,125,178,36.5,1736.4
Female,49,159.0,65.7,139,142,36.4,1309.3
Female,45,170.6,68.0,174,117,37.7,1380.0
Male,65,188.0,74.6,99,123,39.3,880.4
Male,52,178.8,54.3,88,182,38.4,840.9
Female,20,194.6,74.2,82,166,36.6,998.2
Female,43,150.2,75.4,30,125,36.3,292.4
Female,41,170.8,45.7,142,168,36.1,1109.7
Male,37,150.6,107.4,47,151,38.5,757.9
Female,41,182.9,60.1,129,60,36.3,451.3
Male,61,163.1,61.3,168,165,37.9,1672.5
Female,36,184.9,105.5,57,106,39.5,615.7
Female,51,153.7,102.1,153,96,37.6,1483.1
Male,36,152.7,79.3,146,65,37.5,741.0
Male,37,167.3,84.7,146,137,38.5,1699.3
Male,31,151.6,63.5,74,103,39.3,506.2
Male,31,191.4,94.1,67,136,37.7,866.3
Female,46,169.8,88.5,106,110,38.5,1004.9
Female,44,177.7,123.6,42,94,38.3,461.3
Male,47,157.6,48.2,12,89,36.9,39.6
Male,23,190.9,54.0,152,179,39.8,1456.0
Male,18,181.1,99.2,166,151,38.4,2494.5
Male,44,161.8,83.2,92,151,36.9,1147.2
Male,44,162.5,107.2,27,62,39.1,199.9
Male,57,154.2,90.9,27,104,37.7,226.2
Female,64,156.9,93.5,149,92,39.2,1253.6
Male,58,194.9,116.2,122,178,38.4,2549.0
Male,45,189.3,62.3,172,68,38.7,729.7
Female,18,170.5,128.9,43,113,36.0,630.7
Female,60,168.5,99.9,172,188,39.8,3243.2
Female,31,173.6,68.0,62,122,36.8,501.9
Female,42,164.6,76.1,20,88,37.2,113.8
Male,30,173.8,74.3,34,85,38.5,227.0
Female,44,165.2,121.8,39,97,37.9,458.5
Female,56,175.8,62.8,23,172,37.5,265.7
Male,19,194.4,47.4,16,88,37.4,42.2
Male,57,180.6,117.4,80,172,39.6,1616.4
Female,22,187.9,53.8,86,81,38.4,390.2
Female,60,183.3,75.7,12,71,38.7,68.7
Female,43,184.9,126.3,82,188,39.6,1923.4
Female,23,161.1,51.6,17,67,38.6,51.4
Male,64,189.6,116.6,155,86,38.9,1571.1
Male,61,162.7,67.7,91,122,38.6,735.8
Male,46,163.2,120.7,92,128,36.7,1430.2
Male,37,182.8,119.6,159,143,39.3,2738.6
Male,23,192.0,80.4,11,168,37.5,158.9
Male,32,170.2,103.3,146,176,37.2,2670.9
Male,36,157.6,60.2,15,78,39.9,66.7
Male,65,168.7,83.1,95,174,36.9,1403.2
Female,60,166.0,64.0,36,183,38.2,414.1
Male,53,183.2,118.5,49,178,39.5,1013.2
Female,36,169.9,87.4,78,178,37.6,1210.8
Male,46,171.3,116.2,98,97,39.0,1081.7
Female,32,192.1,54.6,23,103,37.5,125.9
Male,34,166.3,111.9,72,151,38.1,1192.1
Female,59,171.2,126.8,146,165,36.9,3040.8
Male,29,177.9,122.5,45,183,38.1,991.0
Female,21,161.6,77.3,53,186,37.0,784.7
Female,30,177.8,68.4,46,106,36.1,336.2
Female,51,191.8,86.1,46,113,38.7,458.6
Male,60,183.5,53.2,102,74,39.8,399.5
Female,37,168.5,121.2,103,77,38.5,975.9
Female,65,156.4,81.1,65,158,37.9,842.9
Male,46,173.1,109.5,112,158,37.9,1932.4
Female,28,183.7,123.4,20,142,39.4,363.0
Male,62,165.8,94.3,129,122,36.5,1454.8
Male,52,156.8,50.5,42,171,39.0,391.4
Female,19,165.0,69.7,137,140,39.6,1359.0
Female,37,183.7,79.2,156,153,36.7,1865.5
Female,19,191.9,96.8,136,163,39.4,2149.8
Male,35,183.3,69.0,140,154,37.8,1464.0
Male,65,152.5,89.3,17,181,37.8,290.2
Female,21,167.7,114.8,163,188,38.6,3500.5
Male,20,180.5,79.4,25,140,37.7,262.7
Male,46,194.9,100.4,44,103,38.1,466.8
Male,40,150.7,51.8,124,157,36.9,1013.5
Male,23,175.5,53.0,15,101,39.6,80.0
Female,35,152.3,102.9,49,186,39.7,919.7
Female,25,170.9,84.4,171,62,37.9,905.5
Male,45,172.6,46.8,70,186,38.2,636.6
Male,57,153.3,115.9,43,181,36.2,876.7
Female,52,163.9,111.5,12,178,38.6,235.5
Male,18,151.3,66.6,128,94,38.5,823.9
Male,43,177.2,93.4,83,121,37.1,920.0
Female,39,193.4,85.8,155,76,36.8,1022.3
Female,53,186.5,53.4,143,168,37.0,1278.9
Male,41,164.8,53.8,104,99,37.1,549.6
Male,58,160.1,47.8,31,172,38.8,230.1
Male,56,177.7,123.4,112,101,36.6,1390.4
Female,19,153.6,82.0,61,189,36.7,949.9
Male,46,160.8,108.8,126,118,39.2,1643.4
Female,65,180.6,49.2,84,120,37.4,514.8
Male,45,151.5,59.5,150,78,39.9,666.8
Male,60,181.4,77.2,118,81,40.0,745.3
Female,33,161.8,46.7,117,68,36.7,345.4
Male,27,167.8,117.8,82,62,39.0,575.0
Male,30,169.1,103.0,176,106,36.2,1903.3
Male,40,155.5,80.9,153,168,37.8,2056.4
Female,53,165.1,112.3,132,180,36.3,2662.5
Female,20,195.0,105.0,42,176,38.7,748.4
Male,57,172.7,103.8,136,137,38.2,1944.0
Male,57,172.8,83.2,36,136,39.7,419.7
Male,57,153.6,88.0,84,188,38.1,1405.1
Male,27,191.8,51.9,75,136,39.0,517.8
Female,62,190.2,57.7,93,179,36.2,982.3
Female,53,193.2,73.1,14,63,36.7,80.4
Female,36,152.7,92.0,66,93,39.0,581.0
Male,30,169.2,84.6,166,188,36.0,2630.7
Male,49,160.4,106.9,140,130,39.0,1955.1
Male,28,183.9,81.0,171,188,36.0,2632.2
Female,36,152.7,106.8,59,129,36.8,787.6
Female,32,167.3,118.6,73,93,38.6,784.2
Female,32,172.5,50.0,143,73,36.4,532.8
Female,19,156.9,88.8,52,67,38.9,324.8
Male,64,190.5,53.4,89,91,39.8,457.7
Female,21,172.4,92.4,177,178,37.2,2924.9
Female,65,162.7,102.3,167,166,37.6,2862.9
Male,29,193.5,56.1,158,69,37.6,592.7
Male,45,176.0,90.1,87,66,37.3,507.5
Female,24,186.3,114.9,158,160,37.1,2891.8
Male,25,183.9,106.5,20,145,36.5,331.2
Female,40,154.2,48.4,154,136,37.2,1043.4
Female,48,173.2,102.7,59,75,36.8,462.8
Female,28,151.6,114.5,96,75,37.0,804.8
Female,49,162.7,60.7,90,74,38.6,429.8
Female,31,193.0,126.9,138,170,36.9,2955.9
Female,33,177.1,98.9,118,173,38.4,2006.3
Male,65,179.9,101.0,105,144,40.0,1541.2
Female,36,160.4,68.5,70,63,37.9,306.6
Female,19,152.6,49.0,51,103,38.7,264.8
Female,62,177.5,76.4,169,104,37.7,1329.1
Female,40,168.6,116.2,121,123,37.8,1735.5
Male,47,189.8,88.6,31,104,36.0,267.1
Male,33,194.2,49.0,79,149,36.7,548.0
Female,30,172.9,81.3,18,87,38.8,124.6
Male,39,184.1,72.1,105,143,39.1,1098.4
Male,56,189.6,95.3,19,172,38.3,308.7
Female,38,163.4,94.3,137,93,39.5,1208.4
Male,19,162.2,114.6,72,97,37.3,808.5
Female,40,154.3,103.9,146,165,36.3,2481.4
Male,29,159.9,64.5,83,172,36.9,933.9
Female,34,157.6,91.5,131,76,36.4,906.6
Female,41,161.3,82.8,162,84,38.2,1140.0
Female,44,150.8,72.8,112,185,38.1,1534.7
Female,29,178.1,50.1,56,123,36.9,366.7
Female,27,162.7,127.1,58,115,37.0,872.6
Male,21,156.9,73.6,156,109,37.2,1267.6
Female,48,158.3,67.9,175,152,38.5,1826.2
Female,60,173.7,125.2,52,124,36.8,832.6
Male,44,162.8,129.2,110,81,40.0,1148.2
Female,57,152.1,46.0,111,73,38.3,355.4
Female,40,181.9,97.9,72,124,40.0,856.1
Female,56,182.9,121.0,96,67,36.6,800.7
Female,54,194.2,125.6,35,140,37.6,598.8
Male,31,170.4,53.2,120,122,37.9,796.2
Female,48,175.0,81.4,22,113,39.1,210.1
Male,19,169.4,51.3,30,165,37.1,259.6
Male,56,155.2,82.0,134,85,39.5,954.7
Female,63,182.4,61.2,170,87,37.0,900.1
Male,37,165.8,106.2,162,155,37.7,2684.6
Male,21,163.5,118.7,118,97,36.3,1366.1
Female,58,159.3,92.8,138,187,37.6,2381.8
Male,52,192.5,110.3,174,172,36.1,3279.6
Male,25,181.4,78.7,69,121,37.3,676.4
Female,50,150.3,101.4,131,165,39.2,2206.4
Male,45,161.3,83.6,119,74,36.9,719.1
Male,64,181.5,71.2,57,132,38.1,550.4
Male,18,189.1,60.3,172,72,36.6,733.8
Male,45,179.3,96.7,110,101,38.5,1078.3
Female,52,190.6,126.5,116,60,37.4,868.4
Female,50,159.5,119.3,20,100,37.2,211.3
Male,21,153.9,82.8,54,171,37.3,758.8
Female,65,177.9,55.8,171,160,36.9,1552.2
Male,27,189.1,111.5,121,60,37.5,804.0
Male,65,161.6,112.5,106,63,39.7,755.6
Male,28,174.1,98.1,36,139,36.5,520.8
Female,19,181.1,74.6,26,176,37.7,344.2
Male,57,174.0,73.0,73,135,38.3,714.0
Female,61,168.0,103.9,25,107,38.6,257.0
Female,36,161.2,66.2,42,190,38.2,554.2
Female,19,162.6,107.7,57,98,37.3,600.7
Female,58,184.9,128.5,40,173,36.6,867.7
Male,42,188.3,54.0,38,138,38.2,284.7
Female,48,157.5,123.8,55,130,38.6,873.3
Female,49,190.2,73.7,112,62,37.2,536.3
Male,53,188.1,126.3,107,108,37.3,1432.7
Male,35,186.5,108.3,28,138,37.9,434.7
Male,24,170.9,96.0,177,104,36.1,1792.9
Male,23,168.1,105.9,15,64,36.9,77.9
Female,41,170.4,99.2,24,179,36.9,449.4
Male,65,187.5,109.1,51,181,37.0,1023.9
Female,25,192.0,86.1,21,80,39.8,117.9
Female,55,168.0,92.9,111,189,38.6,1923.3
Female,40,185.0,87.6,145,154,39.5,1950.5
Female,31,173.8,79.0,16,157,37.9,224.7
Female,33,190.9,91.1,120,108,36.7,1154.7
Male,39,164.1,73.5,83,81,38.5,486.9
Male,51,165.4,73.9,160,90,38.9,1069.3
Male,35,192.5,99.3,26,164,37.9,447.8
Male,37,181.2,129.2,115,181,39.5,2719.0
Female,25,166.2,96.4,36,161,39.2,568.8
Female,31,184.0,84.2,36,168,39.0,503.7
Male,55,183.9,59.4,177,165,36.5,1757.8
Male,56,168.3,66.9,153,138,39.4,1400.1
Female,51,157.8,114.3,58,91,37.3,596.2
Male,65,174.7,129.8,14,108,39.2,217.4
Female,21,155.9,99.0,21,80,37.7,170.4
Female,55,178.4,82.2,74,166,36.6,984.5
Male,37,192.2,64.0,79,178,38.7,925.2
Female,64,174.0,58.7,78,81,39.2,380.6
Male,65,176.3,128.6,51,97,36.9,611.1
Female,41,172.6,80.6,90,162,39.1,1196.2
Male,42,174.2,49.9,81,154,40.0,596.1
Male,21,187.9,75.0,18,165,36.6,221.7
Female,22,171.6,81.2,53,159,36.6,667.3
Male,27,159.5,52.9,124,172,38.4,1113.7
Female,23,188.4,64.8,134,87,38.6,745.7
Male,34,157.6,92.1,98,128,37.0,1182.5
Female,33,164.7,79.3,29,78,36.7,197.3
Female,20,191.5,113.5,89,111,37.0,1111.7
Female,50,165.7,116.3,28,70,37.8,203.1
Female,63,185.0,108.6,18,125,37.0,269.2
Female,57,190.6,111.9,55,113,37.2,705.9
Male,65,166.1,82.4,176,129,38.9,1861.2
Female,55,176.3,61.5,159,87,37.8,859.1
Male,53,179.9,102.3,19,60,37.7,103.7
Female,59,168.9,56.3,32,78,37.0,115.7
Male,22,173.6,76.7,24,189,38.3,342.8
Male,43,191.4,97.9,172,60,36.7,985.4
Male,22,170.9,115.1,173,80,39.0,1598.1
Male,28,182.3,64.3,26,96,36.3,180.2
Male,24,162.5,96.4,141,112,36.5,1534.6
Female,37,165.2,109.5,61,157,36.3,1069.7
Female,45,167.0,90.9,50,67,36.5,286.2
Male,18,165.5,124.4,170,76,37.4,1580.5
Female,21,188.5,117.9,148,102,37.4,1785.3
Female,47,183.2,46.3,146,172,39.2,1184.2
Female,43,167.1,60.4,69,73,39.2,291.5
Female,58,187.1,109.0,119,103,38.7,1336.5
Male,65,177.3,63.2,21,143,39.7,208.5
Female,65,172.3,127.0,164,111,36.0,2285.2
Male,25,189.7,55.1,76,188,39.2,809.6
Male,49,151.9,112.5,137,91,36.5,1406.6
Male,55,172.2,101.1,179,60,38.2,1097.5
Male,44,170.5,106.4,154,61,40.0,1008.9
Male,48,188.9,58.1,27,132,37.8,194.7
Male,25,152.5,82.2,105,68,39.3,584.0
Male,52,169.4,49.2,177,137,36.7,1177.6
Female,50,151.7,53.3,109,72,38.0,410.3
Female,50,170.6,79.0,138,99,38.9,1063.3
Female,44,168.1,106.7,64,140,36.7,937.9
Female,26,184.2,52.7,108,162,37.2,944.0
Male,27,172.4,122.0,76,95,38.2,895.5
Female,59,155.1,104.8,180,103,37.4,1950.2
Female,25,164.7,80.7,28,187,36.1,401.8
Male,24,180.1,106.6,48,169,40.0,881.7
Female,65,194.2,80.0,115,104,38.3,975.1
Male,42,192.3,81.6,53,121,36.9,534.3
Female,57,154.2,88.4,158,141,39.3,1948.6
Female,44,162.6,118.7,61,113,36.5,803.6
Female,65,167.7,109.4,45,144,37.4,724.4
Female,41,190.9,119.1,57,122,38.2,844.6
